तमिस्स|तमिस्सेहिं|तमिस्सेसु|तमिस्सं|तमिस्सेहि|तमिस्सा|तमिस्साओ|तमिस्से|तमिस्साण|तमिस्सस्स|तमिस्सेसुं|tamissa|तमिस्साइ|तमिस्सेणं|तमिस्सेण|तमिस्सम्मि|तमिस्साणं|तमिस्साहि|तमिस्साइं|तमिस्साअ|तमिस्साउ|तमिस्साहिंतो	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀫𑀺𑀲𑁆𑀲</li></ol>
तिइक्खा|तिइक्खाण|तिइक्खाइ|तिइक्खाओ|तिइक्खाउ|तिइक्खाहि|तिइक्खाहिं|तिइक्खाहिंतो|तिइक्खासुं|तिइक्खाअ|तिइक्खे|तिइक्खाणं|तिइक्खाए|तिइक्खासु|तिइक्खं|tiikkhā	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀺𑀇𑀓𑁆𑀔𑀸</li></ol>
तिण्हा|तिण्हाए|तिण्हासुं|तिण्हं|तिण्हाण|तिण्हाहिं|तिण्हाहिंतो|तिण्हासु|तिण्हाउ|तिण्हे|तिण्हाणं|तिण्हाइ|तिण्हाअ|tiṇhā|तिण्हाहि|तिण्हाओ	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀺𑀡𑁆𑀳𑀸</li></ol>
तितिक्खा|titikkhā|तितिक्खे|तितिक्खाहि|तितिक्खाहिंतो|तितिक्खासु|तितिक्खाहिं|तितिक्खाओ|तितिक्खं|तितिक्खाए|तितिक्खाण|तितिक्खाउ|तितिक्खाइ|तितिक्खासुं|तितिक्खाणं|तितिक्खाअ	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀺𑀢𑀺𑀓𑁆𑀔𑀸</li></ol>
तुमं|Sauraseni|tumaṃ	<i>pron</i><br><ol><li>Devanagari script form of 𑀢𑀼𑀫𑀁 (“you”)</li></ol>
तुरंत|turaṃta	<i>adj</i><br><ol><li>Devanagari script form of 𑀢𑀼𑀭𑀁𑀢 (“quick; hurrying”)</li></ol>
थुइ|ಥುಇ|Maharastri|thui	<i>noun</i><br><ol><li>Devanagari script form of 𑀣𑀼𑀇</li></ol>
थुक्कइ|Maharastri|thukkaï|ಥುಕ್ಕಇ	<i>verb</i><br><ol><li>Devanagari script form of 𑀣𑀼𑀓𑁆𑀓𑀇</li></ol>
थुदि|Sauraseni|thudi	<i>noun</i><br><ol><li>Devanagari script form of 𑀣𑀼𑀤𑀺</li></ol>
थूणा|thūṇā	<i>noun</i><br><ol><li>Devanagari script form of 𑀣𑀽𑀡𑀸 (“pillar”)</li></ol>
दसम|dasama	<i>adj</i><br><ol><li>Devanagari script form of 𑀤𑀲𑀫 (“tenth”)</li></ol>
